dive_id|image_id|path|camera_id|model|known_length_m|length_m|depth_m|n_ht|ht|dot|pos|ax|km|dist
59|4366|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290187.ORF|1|Grouper|0.36|0.36015730671215757|2.1308436393737793|1|2109.140241061543;1457.1797237300636;1653.2831865206424;1309.6097531606135|1945.2493082865258;1412.9344368270586|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4370|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290190.ORF|1|Grouper|0.36|0.3256727101317345|2.13260817527771|1|2161.651254506488;1436.427713927351;1734.5086331480288;1367.504488400296|1943.961957180627;1413.4273140759933|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4363|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290181.ORF|1|Grouper|0.36|0.35988305338400556|2.138327121734619|1|2143.647239930065;1408.1075760160466;1667.1840513169218;1391.7138938309674|1944.2990561320964;1413.7062130340823|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4365|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290186.ORF|1|Grouper|0.36|0.360155511668187|2.1429431438446045|1|2151.505801055816;1507.127564860977;1707.454344160472;1334.0682357386222|1945.4121914512416;1413.6968345535158|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4368|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290185.ORF|1|Grouper|0.36|0.3567566773687199|2.1477909088134766|1|2161.6037351165833;1554.6758884264166;1747.7923165903308;1328.906980597991|1944.593396190122;1414.2531032714653|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4372|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290188.ORF|1|Grouper|0.36|0.33574176200143657|2.1515986919403076|1|2118.4313753552337;1435.426626504522;1677.1971633525795;1408.917693609501|1944.9844454555903;1414.3943137781368|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4369|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290184.ORF|1|Grouper|0.36|0.35836668565833874|2.1707985401153564|1|2124.008319321022;1588.5014409359562;1777.9865206388138;1271.3639150568622|1947.0163876561426;1415.09030662877|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4364|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290182.ORF|1|Grouper|0.36|0.3646481284087374|2.184995412826538|1|2083.3310518281123;1569.6494306053062;1763.2461511731901;1218.911832281773|1945.3791971001876;1416.475970378418|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4367|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290183.ORF|1|Grouper|0.36|0.36212499141407384|2.1934056282043457|1|2099.62549824146;1581.3840942717966;1780.8207000039693;1236.4191648879032|1945.228877456331;1417.0569772507583|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4371|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290189.ORF|1|Grouper|0.36|0.34462055414439396|2.2544620037078857|1|2140.7448854144936;1424.590867951479;1709.9747258703999;1380.293045876904|1948.0703284032766;1420.0353980542586|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4336|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290155.ORF|1|Shark|0.605|0.608563152093008|1.2828024625778198|1|1278.0758868401506;1217.7885147504987;2593.9653636790554;1492.57453231231|1916.6583486467239;1325.6737169478338|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4335|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290152.ORF|1|Shark|0.605|0.6118348294039523|1.292711853981018|1|1298.1848232548118;1239.513687455396;2610.216016135919;1517.481850200759|1916.9161816065189;1327.452852153667|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4333|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290153.ORF|1|Shark|0.605|0.612958706223398|1.292947769165039|1|1291.1943291149455;1224.948701435196;2605.240883591154;1504.1189670328233|1916.335625249697;1327.6789272749927|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4337|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290151.ORF|1|Shark|0.605|0.6175691663629307|1.3136961460113525|1|1310.4798638150255;1265.3231285263716;2614.5798415506183;1536.9350501757526|1917.9739910503388;1330.94196444356|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4332|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290150.ORF|1|Shark|0.605|0.6129197906263839|1.3136996030807495|1|1330.7319046605037;1259.4358406436797;2623.7131558862816;1535.2575310898508|1917.7704663480104;1331.004669107231|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4331|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290149.ORF|1|Shark|0.605|0.6165849702713315|1.3297557830810547|1|1334.1061787228568;1223.0439084297248;2615.5340427982337;1513.700405553687|1918.9757846836235;1333.4800615043193|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4330|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290148.ORF|1|Shark|0.605|0.6209204098971791|1.3586183786392212|1|1299.5143860311891;1244.9757551161022;2562.8743195281186;1529.9467837375796|1920.5552096399333;1337.9368550326335|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4338|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290156.ORF|1|Shark|0.605|0.610298981187439|2.3366968631744385|1|1607.173985593292;1388.1444477391713;2337.968616499515;1504.3976570360692|1948.9792493724651;1424.5759991355203|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4340|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290158.ORF|1|Shark|0.605|0.6175337957050009|2.4337685108184814|1|1623.3176092474696;1391.6168723573783;2332.431564189285;1509.8606651391176|1950.194380851961;1429.490303014051|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4339|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290157.ORF|1|Shark|0.605|0.6311706150877782|2.44895076751709|1|1615.7834032996207;1392.8285906223846;2336.756617694472;1508.6307711637921|1949.4301708020148;1430.4977411081109|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4341|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290159.ORF|1|Shark|0.605|0.6143619085519185|2.466489315032959|1|1635.714300097203;1397.6012248926336;2330.87618509427;1519.3330351605596|1950.7894998995964;1431.0028294495846|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4345|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290161.ORF|1|Shark|0.605|0.6059778676095837|2.6264772415161133|1|1631.8680440927992;1385.9617282818208;2277.4195880747916;1488.7240896056383|1954.1367676364575;1437.6674998498547|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4346|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290166.ORF|1|Shark|0.605|0.6089145620872553|2.7050466537475586|1|1627.134456826031;1407.51960872156;2259.1632253231137;1492.6272353845225|1953.0796824970282;1441.3355750206592|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4343|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290160.ORF|1|Shark|0.605|0.6309580684218816|2.721863269805908|1|1636.0779052367961;1383.7133127392826;2284.849157667577;1485.9122250845612|1953.6106104954854;1441.8915431377109|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4344|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290163.ORF|1|Shark|0.605|0.6239516232560953|2.74080491065979|1|1630.806148499577;1404.413228831804;2269.462150220416;1494.4040799754284|1953.1522251515432;1442.798216848619|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4342|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290162.ORF|1|Shark|0.605|0.6340140280692137|2.756769895553589|1|1631.930659893997;1399.1525853372527;2276.2851327860553;1495.9502303681222|1953.490571762942;1443.348470509938|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
59|4347|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL01/P8290165.ORF|1|Shark|0.605|0.6297685966347787|2.784973382949829|1|1634.3941001364042;1400.8027039531964;2270.0182097346337;1480.758797098098|1953.6489763228087;1444.4396590293818|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]|[-0.12100428903752407, -0.054716493247621914, -0.0033433024221579243, -6.011803399688542e-06, 0.045781926585394796]
60|4682|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290079.ORF|4|Grouper|0.36|0.3318553148524912|1.3970922231674194|1|2278.415094339622;1321.9622641509436;1621.811320754717;1179.698113207547|2002.2992405653617;1326.6950463520818|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4683|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290080.ORF|4|Grouper|0.36|0.3219816885762482|1.398339033126831|1|2274.0377358490564;1330.7169811320755;1641.5094339622642;1175.3207547169811|2001.3337415342971;1327.237366957762|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4675|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290068.ORF|4|Grouper|0.36|0.3471183511311716|1.3987497091293335|1|2320.6671728822434;1383.3126121855237;1630.039710617219;1258.4415861800292|2001.45556640625;1327.26220703125|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4678|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290078.ORF|4|Grouper|0.36|0.3331525185410549|1.4001166820526123|1|2271.8490566037735;1356.981132075472;1619.622641509434;1190.6415094339623|2001.377422467555;1327.5068048329006|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4681|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290077.ORF|4|Grouper|0.36|0.34337998491002797|1.4030801057815552|1|2317.8113207547167;1427.0188679245284;1654.6415094339623;1227.8490566037735|2001.697329290172;1327.8757750407428|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4680|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290076.ORF|4|Grouper|0.36|0.3444449900572009|1.4054070711135864|1|2302.490566037736;1431.3962264150944;1648.0754716981132;1201.5849056603774|2002.3085673739595;1328.0233410791805|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4671|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290069.ORF|4|Grouper|0.36|0.3473984838749527|1.4068251848220825|1|2337.509433962264;1387.622641509434;1654.6415094339623;1240.9811320754716|2002.7788641860125;1328.0892643322024|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4679|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290074.ORF|4|Grouper|0.36|0.34741920146453575|1.4078749418258667|1|2260.9056603773583;1413.8867924528302;1621.811320754717;1131.5471698113208|2001.9867851154045;1328.537388355561|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4676|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290073.ORF|4|Grouper|0.36|0.34810583220527846|1.4115904569625854|1|2298.11320754717;1440.1509433962262;1663.3962264150946;1149.056603773585|2000.393127880133;1329.7224017933272|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4674|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290071.ORF|4|Grouper|0.36|0.3475684093932937|1.412384271621704|1|2311.2452830188677;1420.4528301886792;1648.0754716981132;1208.1509433962265|2001.7652681086856;1329.3341215358084|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4677|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290075.ORF|4|Grouper|0.36|0.3499294876830977|1.4128915071487427|1|2271.8490566037735;1407.3207547169814;1621.811320754717;1144.6792452830186|2003.516765905922;1328.7854933486178|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4673|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290070.ORF|4|Grouper|0.36|0.3484230696599163|1.413307785987854|1|2311.2452830188677;1420.4528301886792;1641.5094339622642;1225.6603773584907|2002.570581312318;1329.186447755951|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4672|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290072.ORF|4|Grouper|0.36|0.3499261479471178|1.4234912395477295|1|2302.490566037736;1420.4528301886792;1654.6415094339623;1166.5660377358492|2002.983683773056;1330.6425954943084|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4685|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290083.ORF|4|Grouper|0.36|0.3446091195324492|1.8189091682434082|1|2284.9811320754716;1381.056603773585;1757.5094339622638;1286.9433962264152|2015.4093774203577;1374.515965405241|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4687|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290081.ORF|4|Grouper|0.36|0.34681893320503243|1.8296353816986084|1|2243.396226415094;1396.377358490566;1718.1132075471696;1289.1320754716983|2016.3670900589614;1375.1658346803522|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4686|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290082.ORF|4|Grouper|0.36|0.3482340533258657|1.8502390384674072|1|2256.528301886792;1407.3207547169814;1733.433962264151;1308.8301886792453|2017.0580849090572;1376.8360959865715|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
60|4684|2024.06.20.REEF/08_2023/082923_Pool Calibration/082929_FishModels_FSL04/P8290084.ORF|4|Grouper|0.36|0.35457518460760595|1.859976053237915|1|2304.6792452830186;1400.7547169811319;1775.018867924528;1300.075471698113|2018.640712787074;1377.1509399020906|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]|[-0.10503180452618159, -0.116551286948027, -0.0029062439353091346, -0.0010174323951853816, 0.11141675034675427]
