dive_id|calibration_dive_id|camera_id|model|known_length_m|length_m|depth_m|dot|pos|ax|km
59|77|1|Snook|0.455|0.43937793570400613|2.278963804244995|1948.0661782235263;1421.4976332790663|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
59|77|1|Purple Angel|0.192|0.19018057218046486|1.2439992427825928|1915.150037545515;1318.613188633288|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
59|77|1|Purple Angel|0.192|0.19063704843453008|1.1543256044387817|1909.4543844201066;1301.0314517303566|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
59|77|1|Purple Angel|0.192|0.1973078542760444|2.072347402572632|1943.1252431645678;1409.4666284766765|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
59|77|1|Purple Angel|0.192|0.19216339454161818|1.9071383476257324|1939.4736509088928;1397.6475457874715|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
59|77|1|Purple Angel|0.192|0.1910902344185472|2.273580312728882|1947.1698499803106;1421.4321135967414|[-0.03057379275560379, -0.099056176841259, 0.0]|[0.005684984847903252, 0.032687537372112274, 0.9994494318962097]|[[2832.6628438838216, 0.0, 1968.0272553880557], [0.0, 2855.8825480621545, 1452.810040656435], [0.0, 0.0, 1.0]]
60|65|4|Shark|0.605|0.611001808437446|0.6954958438873291|1935.3964495969385;1122.3827720824165|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Shark|0.605|0.6124504369235394|0.6261482238769531|1924.0425271397773;1076.162230143667|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Shark|0.605|0.612007153854119|0.6320545077323914|1925.0430872496158;1080.5159223289982|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Shark|0.605|0.6132370592339322|1.4061509370803833|2002.0138271711292;1328.2544620644123|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Shark|0.605|0.6042332737505763|1.4819285869598389|2004.3816572884716;1338.916803820006|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Grouper|0.36|0.3499261479471178|1.4234912395477295|2002.983683773056;1330.6425954943084|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Grouper|0.36|0.3219816885762482|1.398339033126831|2001.3337415342971;1327.237366957762|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Grouper|0.36|0.34681893320503243|1.8296353816986084|2016.3670900589614;1375.1658346803522|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Snook|0.455|0.43390140229827506|1.5424506664276123|2006.9855445978844;1346.3445331448877|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Snook|0.455|0.42767210040963366|2.1186954975128174|2020.6422819992652;1397.35528338114|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Snook|0.455|0.4291248754225744|2.157857894897461|2021.906962344772;1399.5818193875575|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Snook|0.455|0.4169796249365541|2.121368885040283|2022.4289780029897;1396.7898110887647|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Purple Angel|0.192|0.18701155369880698|0.7944920659065247|1952.0544875429855;1173.0548318493156|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Purple Angel|0.192|0.18523744732378217|1.6807433366775513|2010.4950601458027;1361.9990532737816|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Purple Angel|0.192|0.18508826647873208|1.7050666809082031|2011.644819035344;1364.2552570114633|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
60|65|4|Purple Angel|0.192|0.1856890560195361|1.6634141206741333|2010.987135710454;1359.8408149464628|[-0.03170420974493027, -0.09955649077892303, 0.0]|[0.026946846395730972, 0.02996676415205002, 0.9991876482963562]|[[2827.300073606339, 0.0, 1993.2574097262354], [0.0, 2852.2438974589363, 1443.3722632010733], [0.0, 0.0, 1.0]]
61|80|6|Purple Angel|0.192|0.187747307260415|1.649930715560913|2071.336265758005;1365.9020003099192|[-0.029877623543143272, -0.10001984238624573, 0.0]|[0.022014986723661423, 0.027923760935664177, 0.9993675947189331]|[[2825.1480807147805, 0.0, 2061.852601572974], [0.0, 2850.606508156248, 1458.5627645450384], [0.0, 0.0, 1.0]]
61|80|6|Purple Angel|0.192|0.18983921810351098|1.674118995666504|2072.013192089299;1368.4209918412473|[-0.029877623543143272, -0.10001984238624573, 0.0]|[0.022014986723661423, 0.027923760935664177, 0.9993675947189331]|[[2825.1480807147805, 0.0, 2061.852601572974], [0.0, 2850.606508156248, 1458.5627645450384], [0.0, 0.0, 1.0]]
61|80|6|Grouper|0.36|0.3518685737179744|1.2128413915634155|2051.6040123738408;1304.034719670022|[-0.029877623543143272, -0.10001984238624573, 0.0]|[0.022014986723661423, 0.027923760935664177, 0.9993675947189331]|[[2825.1480807147805, 0.0, 2061.852601572974], [0.0, 2850.606508156248, 1458.5627645450384], [0.0, 0.0, 1.0]]
61|80|6|Grouper|0.36|0.3578160926753251|1.2450666427612305|2053.7840227507886;1310.0042497163415|[-0.029877623543143272, -0.10001984238624573, 0.0]|[0.022014986723661423, 0.027923760935664177, 0.9993675947189331]|[[2825.1480807147805, 0.0, 2061.852601572974], [0.0, 2850.606508156248, 1458.5627645450384], [0.0, 0.0, 1.0]]
66|83|10|Grouper|0.36|0.3049862521605992|2.198831558227539|2043.1141187665821;1388.0852797623602|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Grouper|0.36|0.3164271480302645|2.2647945880889893|2047.5747048312408;1390.628120541091|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Grouper|0.36|0.30367747068423806|2.214240312576294|2046.913674151784;1387.7005098169334|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.6028819290070336|1.3332633972167969|2019.0971389097467;1303.6771962115847|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.5997940778799594|1.537984848022461|2028.9258673454847;1331.6089512620433|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.5974067842603665|1.6063196659088135|2030.637574990862;1339.7011703605206|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.60414764012131|1.6512272357940674|2031.816396042133;1344.5929028550165|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.5831759917585385|2.487372875213623|2051.051426662005;1401.8220167265476|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Shark|0.605|0.5882838251755056|2.5119619369506836|2052.065501911899;1402.7211539387|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Purple Angel|0.192|0.17846061917343728|2.4217333793640137|2049.0988879203323;1399.0940927023007|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Purple Angel|0.192|0.1990307171748578|3.1314473152160645|2059.259296494233;1424.9291247455687|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Purple Angel|0.192|0.1799861545326396|2.889155387878418|2053.618439398751;1418.5304643274578|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.42247349787641614|1.9587785005569458|2040.406562230841;1371.4814120743654|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.42087012918601274|1.8131123781204224|2038.684921753198;1359.1987986847228|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.412817567366683|1.830470323562622|2038.4448339539301;1360.907405600756|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.4378712219294786|1.6511561870574951|2032.7766428840268;1344.254382020326|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.3159260205019322|1.7157938480377197|2034.1963367572173;1350.920944793342|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
66|83|10|Snook|0.455|0.33078809542437515|1.080966830253601|2002.3478436944997;1254.5415874902612|[-0.029473014175891876, -0.09940780699253082, 0.0]|[0.02901473641395569, 0.013735744170844555, 0.9994845986366272]|[[2841.3712142828917, 0.0, 2004.355023481056], [0.0, 2863.7600731700495, 1476.2484742699291], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5203286854604017|1.2597874402999878|1957.8838821851498;1346.4949641950564|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5274991592017664|1.2414071559906006|1956.2587934744608;1343.3558410273827|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5360814311627861|1.3247697353363037|1959.0457098222178;1358.3812046447686|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5298737907270785|1.157069444656372|1951.355142106505;1326.545687718992|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5385802641144453|1.1494038105010986|1950.446023822057;1325.034934327523|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5563632585100188|1.8922933340072632|1981.6530273871708;1421.8930605477444|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.549427023524329|1.8810621500015259|1980.251436159591;1421.3991418367893|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5495183214856068|1.8770583868026733|1980.1698981296656;1421.0760602065532|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5490540302184357|1.8776259422302246|1980.6388691423092;1420.9507896692405|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5491464718268031|1.8756682872772217|1980.8345139253472;1420.712609278765|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5699321265116303|2.2334482669830322|1987.984743048018;1445.1683779173368|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.569513986406479|2.3605098724365234|1991.5442179136583;1451.5120902083402|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Shark|0.605|0.5717790468526295|2.4827330112457275|1992.0143872184108;1457.9441483428404|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.18821989766073713|0.8735721111297607|1925.041509565361;1247.2345222425283|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.18938567491907787|0.8653489351272583|1924.5;1244|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.18283727813061354|1.815151333808899|1978.367609618879;1415.9771979775392|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.1865484173663072|1.8117141723632812|1977.6178075795847;1415.911542709085|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.18277527204654143|1.8369578123092651|1977.9909601858717;1418.1867042414322|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Purple Angel|0.192|0.18511956641558971|1.8484163284301758|1977.4735357595368;1419.4669877449473|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.3406396118260624|1.4952865839004517|1969.0632220957546;1382.0416876652987|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.34577461954441824|1.5741288661956787|1970.9694880401046;1391.9289863619003|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.33517123199845333|1.4232327938079834|1965.9607821544528;1372.4315576816036|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.33909025138002474|1.4678863286972046|1966.7819901542935;1378.8895811282734|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.34615446662767274|1.3977930545806885|1965.5767779619414;1368.5458823386468|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
76|63|3|Grouper|0.36|0.3411909586443384|1.2962359189987183|1960.0094878317987;1352.7929594934403|[-0.03206002712249756, -0.09930168092250824, 0.0]|[0.0013077228795737028, 0.027590053156018257, 0.999618411064148]|[[2832.88718694667, 0.0, 2027.3101376941806], [0.0, 2857.5529688242154, 1492.5272084030742], [0.0, 0.0, 1.0]]
